gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,NumServices,AutoPaymentFlag,PremiumCustomerFlag,TotalCharges_log,CustomerLifetimeCategory_Loyal,CustomerLifetimeCategory_Medium,CustomerLifetimeCategory_New,MonthlyChargeCategory_High,MonthlyChargeCategory_Low,MonthlyChargeCategory_Medium,TenureGroup_Growing Customer,TenureGroup_Long-term Customer,TenureGroup_New Customer,TenureGroup_Premium Customer,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes
0,0,1,0,0.3333333333333333,1,0,1,0.15582030809665018,0.18584768791451733,0,67.25208333333333,4,1,1,7.387121194929835,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,1,0.05555555555555555,1,2,0,1.2093996062019723,0.04443395357406043,1,96.475,5,0,1,5.9581662617064675,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0,0.09722222222222221,1,2,1,1.1645310871974868,0.07752049557848195,1,96.17857142857143,5,0,1,6.513600962019839,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,1,1,0,1.0,1,2,1,1.7046151122514768,0.9677712785556375,0,116.73472222222222,8,1,1,9.036689119229727,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0.9722222222222222,0,1,1,-0.8213163280010305,0.3223735722181283,0,39.996428571428574,2,0,0,7.9376425174388325,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1,1,1,0,0.8888888888888888,1,2,0,1.2409737492051283,0.7528613209285189,0,102.16328125,6,0,1,8.785608343055493,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1,0,1,1,1.0,1,2,1,0.82884809316393,0.7586760777450259,0,91.51319444444444,4,0,1,8.793301040214356,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,1,0.611111111111111,1,0,0,-1.491020519067978,0.09995624539425205,0,19.729545454545455,1,0,0,6.767458193443415,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,1,0.18055555555555555,1,0,0,-0.2928648819482031,0.08455577560795875,1,56.48846153846154,2,0,0,6.600346576346323,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,1,0,0,0.2361111111111111,1,0,0,-1.4660935640654862,0.03806650700073693,0,19.447058823529414,1,0,0,5.80392942326114,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,1,-0.3244390249513595,0.006332903463522477,1,55.0,2,0,0,4.02535169073515,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,0,1,0,0.125,1,0,1,0.17576187209864347,0.06498710390567429,0,62.71111111111111,4,0,1,6.33753344525949,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,1,0,0.3333333333333333,1,0,0,-0.3709693409560109,0.15145426492262345,0,54.80625,3,0,0,7.182618033971659,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,1,1,0.013888888888888888,1,0,1,0.3303089931140931,0.008601234340456891,1,74.7,2,0,1,4.3267781604434035,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1,0,0,0,0.3333333333333333,1,2,1,0.5147684601325326,0.21433999631540165,1,77.5625,3,0,1,7.529674950253715,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1,1,1,1,0.4861111111111111,1,0,1,0.37517751211857825,0.3163227708179809,0,78.49142857142857,5,0,1,7.9187014308976735,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,1,1,0.09722222222222221,1,0,1,0.36354493311741554,0.06379536661753869,0,79.14999999999999,6,0,1,6.319058199778656,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,0.06944444444444445,1,0,1,1.0415581091851935,0.05220615327929256,1,90.67999999999999,4,0,1,6.118977867406942,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,1,0.20833333333333331,1,0,0,0.14086413509515497,0.11454495210022109,1,66.32,1,1,1,6.903546434208082,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.15277777777777776,1,0,0,-1.4993295040688086,0.025993690125276348,0,20.522727272727273,1,0,0,5.423848088995246,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0.6666666666666666,0,1,1,-0.6468276429835875,0.2469832350773766,1,44.6875,3,1,0,7.671360923190644,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
0,1,0,0,0.2777777777777778,1,0,1,0.5546515881365197,0.19247420781134858,0,83.58,2,0,1,7.422134580947425,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,1,0,1.0,1,2,1,1.4536837652263923,0.9215871407516583,0,111.16388888888889,7,1,1,8.98779664073394,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,1,1,0.1111111111111111,1,0,1,0.6244470621434968,0.07830347273397201,1,85.00625,3,0,1,6.52363572489335,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1.0,1,2,1,0.6560212051466532,0.7059287490788505,0,85.15069444444445,3,1,1,8.721251777852979,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,0.20833333333333331,1,2,1,1.1761636661986499,0.16292833456153283,0,94.33333333333333,5,0,1,7.255591274253665,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,0,0,1.0,1,2,1,0.7922885591602751,0.714115466101695,0,86.13819444444444,7,1,1,8.7327802643248,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,1,1,0.0,0,1,1,-0.40586707795949967,0.0,0,52.55,4,1,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0.013888888888888888,1,2,1,0.31867641411292996,0.008560934045689021,1,74.35,2,0,1,4.3221439250725044,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.875,1,2,1,1.330710787214099,0.7596317704495211,0,104.71825396825396,6,1,1,8.794559741340487,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,0,0,0,0.027777777777777776,1,0,1,-0.19149526493806968,0.01314365327929256,0,57.075,3,0,0,4.746235626266694,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,0,0.027777777777777776,1,0,1,0.32033821111309646,0.016051031687546062,1,69.7,2,0,1,4.944495491591711,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,1,1,0,0.8472222222222222,1,2,0,-0.023653767921291324,0.4493598010316876,0,63.97704918032787,4,1,0,8.269654483267306,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,0,0,0,0.013888888888888888,1,0,0,-1.4744025490663168,0.002348931466470155,0,20.4,1,0,0,3.0633909220278057,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.3055555555555555,0,1,1,-0.6983433499887373,0.10404384672070746,1,41.07272727272727,3,1,0,6.8074928570437425,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,0,0.38888888888888884,1,0,0,-0.12834697893175703,0.2056063467207075,0,63.77321428571429,4,0,0,7.48809763699502,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0.9722222222222222,1,0,0,-1.4943441130683104,0.16093059137803983,0,19.966428571428573,1,1,0,7.2432627646664995,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0,0.06944444444444445,0,1,0,-1.2068532320395708,0.015089581798084012,1,26.21,1,0,0,4.883180638743141,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0.16666666666666666,1,2,1,1.1612074931971548,0.14259971444362568,1,103.20416666666667,6,1,1,7.122423011815303,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,0,0,0,0.4722222222222222,1,2,0,1.7112623002521414,0.4489510408990421,0,114.6779411764706,8,1,1,8.268744652548376,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0,0.986111111111111,1,2,1,0.5297246331340278,0.6535556374355196,0,79.94366197183099,3,1,1,8.644178203170727,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,0.9722222222222222,1,2,0,0.014567563082529699,0.523115097641857,0,64.90214285714285,4,1,1,8.421595970419531,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
0,0,1,1,0.7222222222222222,1,0,1,0.641065032145158,0.49820375829034647,0,83.20769230769231,4,1,1,8.372814608737682,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0.9583333333333333,1,2,1,0.4881797081298748,0.6335839627855565,0,79.74710144927536,7,1,1,8.613148617549824,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0.2777777777777778,1,2,1,0.9750862291785486,0.20523212969786297,1,89.12,5,0,1,7.486276933700779,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,0,0,1,0.15277777777777776,1,2,1,0.43998759512505714,0.09807940309506265,0,77.43636363636364,3,0,1,6.74852505341158,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,0.027777777777777776,1,0,1,0.9784098231788811,0.019286569638909363,1,83.75,4,0,1,5.126935749792416,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,1,1,0.08333333333333333,1,2,1,0.5230774451333633,0.057900009211495955,1,83.80833333333334,3,0,1,6.222278604726411,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.013888888888888888,1,0,0,-1.4926823160681442,0.0022856024318349305,0,19.85,1,0,0,3.0373539482448106,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1,1,1,0.2777777777777778,1,0,0,0.9817334171792131,0.20936578850405307,0,90.91499999999999,5,1,1,7.506207090702758,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1,0,0,0,0.8472222222222222,1,2,1,1.3855500882195813,0.725422577376566,0,103.2811475409836,6,0,1,8.748487435403822,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
0,1,1,0,0.06944444444444445,1,2,1,0.31867641411292996,0.03855011053795137,1,66.96000000000001,2,0,1,5.81651574464344,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.7777777777777777,1,2,1,1.3523141482162588,0.6812995117907149,0,105.65982142857142,6,1,1,8.685745384124193,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,0,0,0,0.41666666666666663,1,2,1,1.0049985751815391,0.32843588798820933,0,95.08,6,1,1,7.956266544680714,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,0.5555555555555556,1,2,0,1.330710787214099,0.47576800847457634,1,103.29875,6,1,1,8.326746716688735,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0,0.38888888888888884,1,0,0,-0.3477041829536853,0.17804670228445102,0,55.225,3,0,0,7.344266755495627,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0.06944444444444445,1,0,0,0.17576187209864347,0.034842483419307305,0,60.52,1,0,1,5.715711045521475,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0,0.375,1,0,1,0.3469269631157543,0.22215249631540165,1,71.4574074074074,2,1,1,7.565456612607783,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,0,0,0,0.16666666666666666,1,0,0,-1.4860351280674797,0.03056489498894621,0,22.120833333333334,1,1,0,5.5851866087427915,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,0.9305555555555555,1,2,1,1.3506523512160928,0.8047911293294032,0,104.32014925373134,6,0,1,8.852300210838106,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,1,1,0,0.40277777777777773,1,2,1,-0.43744122096265586,0.16603721444362568,0,49.724137931034484,2,0,0,7.274479558773871,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.7638888888888888,1,2,0,0.6892571451499756,0.5427183124539425,0,85.69818181818181,3,1,1,8.458376933523704,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,0.3194444444444444,1,2,0,0.36022133911708304,0.20249170965364777,1,76.4608695652174,2,1,1,7.472841789474565,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,0.4722222222222222,1,2,1,1.1728400721983174,0.40070007369196764,1,102.3529411764706,5,0,1,8.15507488781144,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0,0.7222222222222222,1,0,0,0.8803638001690798,0.5455853905674283,0,91.12115384615385,4,0,1,8.463644724458563,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1,1,1,1,1.0,1,2,1,1.6946443302504801,0.9671092022844511,0,116.6548611111111,8,1,1,9.036004841814826,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,0.8055555555555555,1,2,1,0.9950277931805424,0.6252705876934416,0,93.62672413793103,5,1,1,8.599943000811983,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1,0,1,1,0.4861111111111111,1,0,0,-1.5009913010689746,0.07909796425939575,0,19.627142857142857,1,0,0,6.5337161608738255,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0,0.7777777777777777,1,2,1,1.1678546811978192,0.6570444915254239,0,101.89821428571429,6,1,1,8.649501336178066,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,0.3333333333333333,1,0,1,-1.451137391063991,0.05649525607958733,0,20.443749999999998,1,1,0,6.197767081226165,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,0.9722222222222222,1,0,0,-1.4860351280674797,0.15662421702284454,0,19.432142857142857,1,1,0,7.21615867424717,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.027777777777777776,1,0,1,0.5047976781315361,0.02008681834929993,0,87.225,2,0,1,5.167354102029224,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,1,1,1,0.9444444444444444,1,2,1,1.4088152462219072,0.8497374723655123,0,108.5264705882353,6,1,1,8.906637312803555,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,0,0,0.013888888888888888,1,2,1,0.6726391751483144,0.009787214443625646,1,85.0,3,0,1,4.454347296253507,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0,0.16666666666666666,1,2,1,0.8238627021634315,0.11764807479734711,0,85.14583333333333,4,0,1,6.930250356809508,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0.875,1,2,1,0.5579751821368518,0.5790634211495947,0,79.82619047619048,3,1,1,8.523185203402234,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,0.4583333333333333,1,0,1,-0.20977503193989694,0.22515198968312458,0,59.25454545454546,4,0,0,7.5788613286652025,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0,1,0,0.9583333333333333,1,0,1,1.0266019361836989,0.7765521370670598,0,97.74202898550725,4,1,1,8.81658641979603,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,1,0.8333333333333333,1,0,1,0.5264010391336954,0.5695813375092116,0,82.445,6,1,1,8.50667810111647,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,1,1,1.0,1,2,1,1.6065690892416755,0.9497628039793664,0,114.5625,8,1,1,9.017907871431499,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0.15277777777777776,1,2,1,-0.1931570619382357,0.06927044952100223,0,54.690909090909095,3,0,0,6.401253626696201,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,0.013888888888888888,1,0,0,-1.502653098069141,0.002251059322033899,0,19.55,1,0,0,3.022860940942244,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.1388888888888889,1,2,1,0.7075369121518029,0.09604135961680178,1,83.41,3,1,1,6.727551478159183,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.18055555555555555,0,1,1,-0.6385186579827569,0.06874078850405307,1,45.92307692307692,3,1,0,6.393590753950631,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,1,1,0.4722222222222222,1,0,1,0.47156173812821356,0.3048084008843036,0,77.85882352941177,2,1,1,7.881635442905656,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,0,1,1,0.5416666666666666,1,0,1,0.7158458971526335,0.37605932203389836,1,83.74358974358974,3,0,1,8.09162741160107,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0.9027777777777777,1,2,1,1.3390197722149297,0.7765578942520266,0,103.75769230769231,6,1,1,8.816593832447202,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,1,1,0,0.6944444444444444,1,2,1,1.2343265612044643,0.6062891488577746,0,105.31,6,1,1,8.569121284276596,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,0.20833333333333331,1,0,0,-1.4960059100684764,0.03587877671333825,0,20.773333333333333,1,0,0,5.744924417987376,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,1.0,1,2,1,1.5135084572323727,0.9173383382461313,0,110.65138888888889,7,1,1,8.983176248984876,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,1,1,1.0,1,2,1,1.6896589392499817,0.9465272660280031,0,114.17222222222222,8,1,1,9.014495789849754,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,0.7638888888888888,1,0,0,-1.5093002860698053,0.13278947126013266,0,20.96818181818182,1,1,0,7.051206061387099,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,1,0.3194444444444444,1,2,1,-1.3015756610490399,0.059270219233603545,0,22.380434782608695,2,1,0,6.245622151951361,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.4444444444444444,1,2,1,0.5180920541328647,0.2989303150331614,1,81.1296875,3,1,1,7.862169968947402,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,0.7777777777777777,1,2,1,0.13255515009432434,0.43846720707442893,0,68.0,5,1,1,8.245121966478605,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
0,0,0,0,0.013888888888888888,1,0,0,-1.491020519067978,0.0022913596168017687,0,19.9,1,1,0,3.039749158970765,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
